L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label_True
-1.2112256,-0.60164595,-0.42727754,-0.77739465,-0.040475342,-0.29232097,-0.15551232,-0.22931498,0.6486768,0.6788088,0.6877274,0.12742656,0.12973054,0.27939066,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.6367539,-0.5247676,-0.027080128,-0.10333323,-0.154521,-0.21724857,-0.49470624,-0.59210056,-0.46768302,-0.31255358,0.60622066,-0.21222101,-0.15447222,-0.3322703,-0.31679627,0.43249294,0.4324933,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,0.9020049,0.25514674,1.195111,-0.00326545,1.0495145,0.691672,1.5307763,0
-1.6472747,1.1166037,-0.42727754,0.58657837,0.0018360519,0.536011,0.26147786,0.30287364,0.6486768,0.6788088,0.6877274,-0.1251911,-0.12309473,-0.18591228,-0.205513,-0.20179346,1.0684514,-0.15805818,-0.1299477,1.0684514,0.31064567,-0.40106133,-0.027736021,0.043063506,0.26132914,0.29674038,-0.35937956,0.3986584,0.6322778,-0.31255358,-0.19142202,-0.21222101,0.27900633,2.0886724,0.21820018,0.13128443,0.13128473,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.24784525,-0.08789106,-0.215055,-0.00326545,-0.27600318,-0.25144303,-0.3093442,0
-0.9477694,-0.3238513,-0.42727754,0.6336119,-0.035631612,-0.16681615,-0.1932378,-0.17781284,0.6486768,0.6788088,0.6877274,-0.16359583,-0.16181572,-0.25717488,-0.205513,-0.20179346,0.6295279,-0.15805818,-0.1299477,0.6295279,0.6513876,0.75707054,-0.025198,0.0064643235,-0.19366835,-0.19889182,0.71514493,0.5681929,-0.1862977,-0.31255358,0.34033978,-0.21222101,-0.19059542,-0.24580806,0.08445106,1.2968304,1.2968309,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
-0.45342377,-0.60485333,-0.42727754,0.6336119,-0.029035594,0.09674402,-0.20018248,0.002444588,0.37986338,0.40794912,0.41777116,0.08617706,0.08531529,0.20184016,-0.205513,-0.20179346,-0.9814839,-0.15805818,-0.1299477,-0.9814839,-0.6480637,-0.5200976,-0.02910484,0.11626187,-0.20296456,-0.07039458,-0.48956636,-0.6040028,0.5683266,-0.31255358,-0.19142202,-0.21222101,-0.20865703,0.4458899,0.7531966,-0.49732465,-0.49732447,-0.36440614,-0.033473175,-0.003022668,2.1345334,-0.022554426,0.119226746,0.0015970594,0.09279816,-0.00326545,0.14538878,0.13219701,0.22206992,0
-1.103766,-0.3238513,-0.42727754,-1.1066296,-0.04782641,-0.29232097,-0.20645718,-0.2808171,0.6486768,0.6788088,0.6877274,-0.16416478,-0.16238514,-0.25822288,-0.205513,-0.20179346,0.19223008,-0.15805818,-0.1299477,0.19223008,0.3721148,0.53971744,-0.032954648,-0.066734046,-0.20422988,-0.23560531,0.44241172,0.25425252,-0.44210255,0.06660141,-0.19142202,0.074640214,-0.20865703,-0.41873255,-0.18304716,1.0872941,1.0872946,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
0.6063506,0.028964244,-0.42727754,0.6336119,-0.058425628,-0.3676239,-0.20853156,-0.31515184,0.6486768,-0.043483652,0.6877274,-0.052364394,-0.050208166,-0.051770892,-0.205513,-0.20179346,0.16134286,-0.15805818,-0.1299477,0.16134286,-0.6458406,-0.5277036,-0.043563005,-0.1765316,-0.2063086,-0.2723188,-0.4979438,-0.6016767,-0.5444245,-0.31255358,-0.19142202,0.074640214,-0.20865703,-0.59165704,-0.5842945,-0.43184453,-0.43184432,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,0.20375752,0.20294532,0.55954325,-0.00326545,0.24406917,0.62773204,0.76934713,0
-1.3048027,-0.5999607,1.2917829,-0.58926046,-0.054892555,-0.39272484,-0.21900657,-0.3494866,-1.770644,-1.7589282,-1.7418789,-0.14026852,-0.14245522,-0.22206758,-0.205513,-0.20179346,-0.92296076,0.4745037,1.7855587,-0.92296076,-0.64826894,-0.50496805,-0.04515996,-0.21313077,-0.21675391,-0.29067555,-0.4732013,-0.60428727,-0.6467464,0.4457564,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.17026222,-0.0021316123,-0.056163047,-0.00326545,-0.18799095,0.116212,-0.06346602,0
-0.67142224,-0.6046359,-0.42727754,-0.9655289,0.46669152,0.20969838,-0.19924192,-0.023306474,0.6486768,0.6788088,0.6877274,-0.15932864,-0.1572603,-0.24879105,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.36219862,6.595321,0.47310954,0.4456545,-0.2043848,-0.16217832,6.9948616,-0.3168964,0.14624861,0.06660141,0.07445889,-0.21222101,0.008082247,-0.072883576,1.6894404,2.1611679,2.1611686,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25247708,-0.09161973,-0.22498575,-0.00326545,-0.28000376,-0.26742804,-0.3252073,0
1.620041,-0.3238513,-0.42727754,0.6336119,-0.04782641,-0.29232097,-0.20645718,-0.2808171,0.6486768,0.6788088,0.6877274,-0.16416478,-0.16238514,-0.25822288,-0.205513,-0.20179346,0.19223008,-0.15805818,-0.1299477,0.19223008,0.3721148,0.53971744,-0.032954648,-0.066734046,-0.20422988,-0.23560531,0.44241172,0.25425252,-0.44210255,0.06660141,-0.19142202,0.074640214,-0.20865703,-0.41873255,-0.18304716,1.0872941,1.0872946,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
-0.7751764,0.25359195,-0.42727754,0.58657837,-0.02825205,0.033991605,-0.10068927,-0.04047385,0.6486768,0.6788088,0.6877274,-0.16245791,-0.16039215,-0.25455493,-0.205513,-0.20179346,1.0440668,-0.15805818,-0.1299477,1.0440668,2.7398148,0.45036116,-0.028192293,0.043063506,-0.101597205,-0.07039458,0.48160687,2.6394336,0.12066812,-0.31255358,0.07445889,-0.21222101,-0.10028739,0.35942763,0.21820018,-0.07825193,-0.07825167,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
-0.054168668,2.424087,-0.42727754,0.58657837,-0.020616055,0.15949644,-0.0047392687,0.045363028,0.6486768,0.6788088,0.6877274,-0.1598976,-0.15811445,-0.25036302,-0.205513,-0.20179346,1.0440668,-0.15805818,-0.1299477,1.0440668,2.556526,0.09907953,-0.027964158,0.043063506,-0.0054460634,0.021389164,0.15808189,2.6022968,0.24857055,-0.31255358,-0.19142202,-0.21222101,0.008082247,0.79173887,0.21820018,0.026516255,0.026516527,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.28133726,-0.26742804,-0.3252073,0
-1.6026,-0.604799,-0.42727754,3.2204573,-0.009874374,-0.041311298,-0.18575197,-0.17781284,0.6486768,0.6788088,0.6877274,-0.16331135,-0.16124628,-0.2566509,-0.205513,-0.20179346,0.30927634,-0.15805818,-0.1299477,0.30927634,0.76648915,1.6126828,-0.0053501083,0.043063506,-0.18549544,-0.18053508,1.5655367,0.69884187,-0.1607172,0.4457564,0.34033978,0.64836264,-0.20865703,-0.15934582,0.21820018,0.35391682,0.35391715,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
0.77184576,-0.6031137,1.2917829,-0.8714618,-0.061103925,-0.4303763,-0.22101653,-0.38382134,-1.770644,-1.7589282,-1.7418789,-0.16530271,-0.16323929,-0.25979483,-0.9057584,-0.9250878,-0.93921715,1.9504814,-4.2802114,-0.93921715,-0.3602947,-0.22772692,-0.04515996,-0.21313077,-0.21675391,-0.29067555,0.08400531,-0.61099774,-0.6979074,-0.12297609,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,2.2394338,1.6653317,-0.001803296,-0.45400903,-0.022554426,-0.254793,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
0.35489818,1.1311187,1.2917829,-0.58926046,-0.055348437,-0.39272484,-0.21905811,-0.3494866,-1.770644,-1.7589282,-1.7418789,-0.16501823,-0.16295457,-0.25979483,-0.205513,-0.20179346,-0.9067043,-0.15805818,-0.1299477,-0.9067043,-0.102224834,1.6264831,-0.04515996,-0.21313077,-0.21675391,-0.29067555,0.6872636,-0.32002863,-0.62116593,0.06660141,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
-1.6486839,1.9006262,-0.42727754,-1.1066296,-0.056944016,-0.34252292,-0.16417064,-0.2808171,0.6486768,-0.043483652,0.6877274,-0.009692489,-0.0075011943,0.026303587,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.6253949,-0.527828,-0.043563005,-0.1765316,-0.16185468,-0.23560531,-0.49807853,-0.5801739,-0.518844,-0.31255358,-0.19142202,-0.21222101,-0.15447222,-0.41873255,-0.5842945,-0.43184453,-0.43184432,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,0.37513497,0.19548799,0.7184352,-0.00326545,0.21473175,0.515837,0.5710583,0
-0.4888609,-0.3238513,-0.42727754,0.6336119,-0.048225306,-0.29232097,-0.2064443,-0.2808171,0.6486768,0.6788088,0.6877274,-0.16416478,-0.16238514,-0.25822288,-0.205513,-0.20179346,0.19385572,-0.15805818,-0.1299477,0.19385572,0.3730235,0.511542,-0.033353887,-0.066734046,-0.20421696,-0.23560531,0.41757166,0.25501823,-0.44210255,0.06660141,-0.19142202,0.074640214,-0.20865703,-0.41873255,-0.18304716,0.90394974,0.90395015,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
0.43495798,-0.60164595,-0.42727754,-0.77739465,-0.040475342,-0.29232097,-0.15551232,-0.22931498,0.6486768,0.6788088,0.6877274,0.12031458,0.122612715,0.2662909,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.63630676,-0.5246137,-0.027080128,-0.10333323,-0.1738881,-0.23560531,-0.49453658,-0.59163034,-0.46768302,-0.31255358,0.60622066,-0.21222101,-0.15447222,-0.5051948,-0.31679627,0.43249294,0.4324933,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,0.9020049,0.24768938,1.2000765,-0.00326545,1.0495145,0.65970206,1.5387079,0
1.4030341,-0.23192354,-0.42727754,0.6336119,0.12275831,2.3934827,3.3106961,3.3758337,0.6486768,0.6788088,0.6877274,-0.082234725,-0.080387756,-0.10731381,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,2.7573564,-0.35122636,0.004317184,0.55545205,3.3068686,3.3072472,-0.3041282,2.9706872,2.8321996,-0.31255358,0.34033978,4.3775587,2.9701858,2.8668327,2.0906878,1.4408867,1.4408872,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.24205548,-0.08789106,-0.22002037,-0.00326545,-0.27200264,-0.26742804,-0.3252073,0
-1.3569928,-0.6031137,1.2917829,-0.8714618,-0.060904477,-0.41782582,-0.21986982,-0.36665398,-1.770644,-1.7589282,-1.7418789,-0.16501823,-0.16323929,-0.25979483,-0.205513,-0.22439642,-1.0091197,0.39543346,1.5461204,-1.0091197,-0.3312164,0.056710497,-0.04515996,-0.21313077,-0.21675391,-0.29067555,-0.17770234,-0.4406277,-0.6467464,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,3.1138241,-0.026811196,-0.0030158334,-0.45400903,-0.022554426,-0.254793,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
-0.40222517,-0.6031137,1.2917829,-0.8714618,-0.060904477,-0.41782582,-0.21986982,-0.36665398,-1.770644,-1.7589282,-1.7418789,-0.16501823,-0.16323929,-0.25979483,-0.205513,-0.22439642,-1.0091197,0.39543346,1.5461204,-1.0091197,-0.3312164,0.056710497,-0.04515996,-0.21313077,-0.21675391,-0.29067555,-0.17770234,-0.4406277,-0.6467464,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,3.2694862,-0.026811196,-0.0030158334,-0.45400903,-0.022554426,-0.254793,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
-0.6009133,-0.23192354,-0.42727754,0.6336119,0.005825005,0.51091,0.7462786,0.7492254,0.6486768,0.6788088,0.6877274,0.27734718,0.27948967,0.5550093,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.47933862,-0.5184537,-0.019294962,0.11626187,0.74513197,0.7189456,-0.4877505,-0.42639437,0.58111686,-0.31255358,0.34033978,0.9352239,0.6583001,2.8668327,0.4856984,0.6551253,0.65512574,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,1.3501338,-0.017046299,0.55954325,-0.00326545,1.5642529,-0.09159301,0.62657917,0
1.5121117,-0.3238513,-0.42727754,-1.1066296,-0.03380809,-0.14171517,-0.20549084,-0.16064547,0.6486768,0.6788088,0.6877274,-0.16302687,-0.16124628,-0.2561269,-0.205513,-0.20179346,-0.36536533,-0.15805818,-0.1299477,-0.36536533,-0.10722267,0.49946687,-0.024855794,0.0064643235,-0.20594709,-0.18053508,0.50786304,-0.0983987,-0.10955624,-0.31255358,0.34033978,-0.21222101,-0.20865703,-0.15934582,0.08445106,1.4539827,1.4539832,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
1.4959327,-0.23192354,-0.42727754,0.6336119,0.094636194,1.9416652,2.691434,2.7406409,0.6486768,0.6788088,0.6877274,0.41162145,0.41415897,0.80285645,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.2495717,-0.50898874,-0.0015858529,0.4456545,2.6883223,2.6831176,-0.47732267,-0.18447125,2.2694287,0.06660141,0.34033978,3.516975,2.410276,2.8668327,1.6894404,2.0825918,2.0825925,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,1.5203533,-0.054333016,0.3261707,-0.00326545,1.7602801,-0.18750302,0.309317,0
0.31867817,-0.60485333,-0.42727754,0.6336119,-0.048296537,-0.2044676,-0.21152075,-0.20356391,0.37986338,0.40794912,0.41777116,-0.16188896,-0.16010743,-0.25403094,-0.205513,-0.20179346,-0.9814839,-0.15805818,-0.1299477,-0.9814839,-0.43147594,-0.18512839,-0.03800217,-0.066734046,-0.21111163,-0.19889182,-0.14972346,-0.39394915,-0.04560503,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-0.15934582,0.08445106,2.1218798,2.1218805,-0.36440614,-0.033473175,-0.003022668,2.2399492,-0.022554426,-0.25016117,-0.09161973,-0.22498575,-0.00326545,-0.28133726,-0.26742804,-0.3252073,0
1.2952614,-0.3238513,-0.42727754,-1.1066296,-0.035631612,-0.16681615,-0.1932378,-0.17781284,0.6486768,0.6788088,0.6877274,-0.16302687,-0.16124628,-0.2561269,-0.205513,-0.20179346,0.6295279,-0.15805818,-0.1299477,0.6295279,0.3248626,0.43506593,-0.025198,0.0064643235,-0.19366835,-0.19889182,0.44477707,0.30615032,-0.1862977,-0.31255358,0.34033978,-0.21222101,-0.19059542,-0.24580806,0.08445106,1.2968304,1.2968309,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25363502,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
-0.09534674,-0.60164595,-0.42727754,-0.77739465,-0.040475342,-0.29232097,-0.15551232,-0.22931498,0.6486768,0.6788088,0.6877274,0.12059906,0.122897424,0.2668149,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.63632506,-0.52462,-0.027080128,-0.10333323,-0.154521,-0.21724857,-0.4945438,-0.5916498,-0.46768302,-0.31255358,0.60622066,-0.21222101,-0.15447222,-0.3322703,-0.31679627,0.43249294,0.4324933,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,0.9020049,0.24768938,1.2000765,-0.00326545,1.0495145,0.65970206,1.5387079,0
-0.7373907,-0.60485333,-0.42727754,0.6336119,-0.03216977,0.04654209,-0.20134208,-0.014722787,0.46946785,0.49823567,0.5077566,0.2952694,0.29771128,0.5880206,-0.205513,-0.20179346,-0.9814839,-0.15805818,-0.1299477,-0.9814839,-0.65128416,-0.52557045,-0.030758832,0.07966269,-0.20408784,-0.08875133,-0.49558786,-0.6073891,0.49158514,-0.31255358,-0.19142202,-0.21222101,-0.20865703,0.53235215,0.7531966,2.0956879,2.0956883,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,0.015010721,0.04261245,0.10769428,-0.00326545,0.12538598,0.308032,0.3251801,0
0.02740463,-0.6031137,1.2917829,-0.8714618,-0.060904477,-0.41782582,-0.21986982,-0.36665398,-1.770644,-1.7589282,-1.7418789,-0.16501823,-0.16323929,-0.25979483,-0.205513,-0.22439642,-1.0091197,0.39543346,1.5461204,-1.0091197,-0.3312164,0.056710497,-0.04515996,-0.21313077,-0.21675391,-0.29067555,-0.17770234,-0.4406277,-0.6467464,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,0.30397382,-0.026811196,-0.0030158334,-0.45400903,-0.022554426,-0.254793,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
-0.7553963,-0.59822106,-0.42727754,0.6336119,0.04839283,1.0882323,-0.122283496,0.69772327,0.6486768,0.6788088,0.6877274,0.054599848,0.056843977,0.14524926,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.6186796,-0.49023914,0.020343786,0.8848447,-0.13935012,0.27838364,-0.45670596,-0.5730933,2.1415265,2.7206864,0.60622066,0.074640214,-0.19059542,2.0022101,3.2944298,2.0956879,2.0956883,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.1262599,-0.0692477,-0.17036663,-0.00326545,-0.13465019,-0.18750302,-0.2379602,0
-1.344415,-0.3324406,-0.42727754,0.58657837,-0.031215271,-0.01621033,-0.12844223,-0.0748086,0.6486768,0.6788088,0.6877274,-0.16188896,-0.15982272,-0.25350696,-0.205513,-0.20179346,1.0440668,-0.15805818,-0.1299477,1.0440668,1.5216161,0.21704197,-0.028192293,0.043063506,-0.12940834,-0.10710808,0.2593866,1.5050071,0.06950715,-0.31255358,-0.19142202,0.074640214,-0.13641061,0.18650316,0.08445106,-0.07825193,-0.07825167,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.2513191,-0.09161973,-0.22498575,-0.00326545,-0.28000376,-0.26742804,-0.3252073,0
-0.95930344,-0.23192354,-0.42727754,0.6336119,0.29545146,5.17969,6.4318604,6.6033,0.6486768,0.6788088,0.6877274,7.720181,7.7287245,14.264678,-0.205513,-0.20179346,1.2846619,-0.15805818,-0.1299477,1.2846619,-0.5870033,-0.52729446,0.037767727,1.1776382,6.4231625,6.4462514,-0.49748412,-0.5396821,6.132082,-0.31255358,0.34033978,8.393616,5.7877965,2.8668327,4.364423,0.03961228,0.03961255,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,13.043172,0.13582924,3.295464,-0.00326545,15.0714655,0.260077,3.8547215,0
-0.7371819,0.22679101,-0.42727754,0.58657837,-0.023807216,0.10929451,-0.04203956,-0.0061390996,0.6486768,0.6788088,0.6877274,-0.15819071,-0.15612145,-0.24669509,-0.205513,-0.20179346,1.0440668,-0.15805818,-0.1299477,1.0440668,1.3649204,-0.088191584,-0.028192293,0.043063506,-0.042153154,-0.015324335,-0.03234758,1.4344738,0.17182909,-0.31255358,-0.19142202,0.074640214,-0.046102572,0.61881435,0.21820018,-0.07825193,-0.07825167,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.25016117,-0.09161973,-0.22498575,-0.00326545,-0.27867022,-0.26742804,-0.3252073,0
0.24676007,-0.5999607,1.2917829,-0.58926046,-0.054892555,-0.39272484,-0.21900657,-0.3494866,-1.770644,-1.7589282,-1.7418789,-0.16416478,-0.16238514,-0.25822288,-0.205513,-0.20179346,-0.92296076,0.4745037,1.7855587,-0.92296076,-0.5129557,0.040610265,-0.04515996,-0.21313077,-0.21675391,-0.29067555,0.0023880138,-0.4915473,-0.6467464,0.4457564,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.2513191,-0.08789106,-0.22002037,-0.00326545,-0.28000376,-0.25144303,-0.31727573,0
1.3117535,-0.5123276,-0.42727754,4.302229,-0.027767677,-0.31742194,-0.21936733,-0.33231923,-0.068158984,-0.043483652,-0.032155942,-0.087070875,-0.0877903,-0.14346911,4.831736,4.838664,0.56937915,-0.47433913,-1.0877008,0.56937915,-0.65302056,-0.49476635,-0.013563029,-0.13993241,-0.21675391,-0.29067555,-0.46178156,-0.6092223,-0.518844,-0.31255358,-0.19142202,-0.21222101,-0.19059542,-0.045714844,0.3939768,-0.0651559,-0.06515565,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.12973376,0.016511746,-0.031336177,-0.00326545,-0.06130665,0.43591204,0.18241215,3
-0.07410532,-0.60485333,-0.42727754,0.6336119,-0.037098978,-0.028760815,-0.20483375,-0.083392285,0.37986338,0.40794912,0.41777116,-0.017657911,-0.018320294,0.0116318725,-0.205513,-0.20179346,-0.9814839,-0.15805818,-0.1299477,-0.9814839,-0.6459161,-0.5168564,-0.03272651,0.043063506,-0.2065152,-0.12546483,-0.48601112,-0.6017504,0.31252176,-0.31255358,-0.19142202,-0.21222101,-0.20865703,0.18650316,0.4856984,1.1920623,1.1920627,-0.36440614,-0.033473175,-0.003022668,2.2282364,-0.022554426,0.05090735,-0.04687567,-0.016440056,-0.00326545,0.08137987,-0.05962301,0.023781069,0
-1.639655,2.3530889,-0.42727754,0.58657837,-0.02973366,0.008890637,-0.12469288,-0.0748086,0.6486768,0.6788088,0.6877274,-0.16018207,-0.15811445,-0.25036302,-0.205513,-0.20179346,1.0440668,-0.15805818,-0.1299477,1.0440668,0.85493565,-0.009032114,-0.028192293,0.043063506,-0.12565114,-0.10710808,0.043382965,0.8954322,0.09508763,-0.31255358,-0.19142202,-0.21222101,-0.11834899,0.18650316,0.21820018,-0.07825193,-0.07825167,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.2490032,-0.09161973,-0.22002037,-0.00326545,-0.27733672,-0.26742804,-0.3252073,0
-1.6338097,-0.6031137,1.2917829,-0.8714618,-0.060904477,-0.41782582,-0.21986982,-0.36665398,-1.770644,-1.7589282,-1.7418789,-0.16501823,-0.16323929,-0.25979483,-0.205513,-0.22439642,-1.0091197,0.39543346,1.5461204,-1.0091197,-0.3312164,0.056710497,-0.04515996,-0.21313077,-0.21675391,-0.29067555,-0.17770234,-0.4406277,-0.6467464,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,2.6065884,-0.026811196,-0.0030158334,-0.45400903,-0.022554426,-0.254793,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
0.2871553,0.014449337,-0.42727754,0.58657837,-0.015943281,0.23479936,0.03975051,0.096865155,0.6486768,0.6788088,0.6877274,-0.15221666,-0.15014248,-0.23569131,-0.205513,-0.20179346,1.0440668,-0.15805818,-0.1299477,1.0440668,0.9445147,-0.2420188,-0.027736021,0.043063506,0.039136976,0.07645941,-0.18987729,1.0376371,0.325312,-0.31255358,-0.19142202,-0.21222101,0.062267065,1.0511255,0.21820018,0.13128443,0.13128473,-0.36440614,-0.033473175,-0.003022668,-0.45400903,-0.022554426,-0.2466873,-0.09161973,-0.22002037,-0.00326545,-0.27600318,-0.26742804,-0.31727573,0
0.32212272,-0.6031137,1.2917829,-0.8714618,-0.060904477,-0.41782582,-0.21986982,-0.36665398,-1.770644,-1.7589282,-1.7418789,-0.16501823,-0.16323929,-0.25979483,-0.205513,-0.22439642,-1.0091197,0.39543346,1.5461204,-1.0091197,-0.3312164,0.056710497,-0.04515996,-0.21313077,-0.21675391,-0.29067555,-0.17770234,-0.4406277,-0.6467464,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-1.0239682,-1.119291,-1.1652218,-1.1652217,0.5591066,-0.026811196,-0.0030158334,-0.45400903,-0.022554426,-0.254793,-0.09161973,-0.22498575,-0.00326545,-0.2840043,-0.26742804,-0.3252073,0
1.1584709,-0.60485333,-0.42727754,0.6336119,-0.052997805,-0.2797705,-0.21422645,-0.25506604,0.37986338,0.40794912,0.41777116,-0.1638803,-0.16210043,-0.25769886,-0.205513,-0.20179346,-0.9814839,-0.15805818,-0.1299477,-0.9814839,-0.27160588,0.03336516,-0.039741714,-0.10333323,-0.2133195,-0.23560531,0.016729815,-0.2747243,-0.19908793,-0.31255358,-0.19142202,-0.21222101,-0.20865703,-0.3322703,-0.04929805,1.3230225,1.323023,-0.36440614,-0.033473175,-0.003022668,1.0100987,-0.022554426,-0.25247708,-0.09161973,-0.22498575,-0.00326545,-0.2826708,-0.26742804,-0.3252073,0
